time,frame_id,linear_x,linear_y,linear_z,angular_x,angular_y,angular_z
1695706679.5297127,map,10.809814299884966,0.0,0.0,0.0,0.0,-0.01519848660963267
1695706679.5496166,map,10.818385621302935,0.0,0.0,0.0,0.0,-0.01119169799557389
1695706679.5694993,map,10.82426980496201,0.0,0.0,0.0,0.0,-0.011187432920328423
1695706679.5894742,map,10.82642022684835,0.0,0.0,0.0,0.0,-0.01611176415346447
1695706679.6099324,map,10.836054365479702,0.0,0.0,0.0,0.0,-0.014538885025008375
1695706679.6292515,map,10.840921176773483,0.0,0.0,0.0,0.0,-0.014538048379105741
1695706679.6494472,map,10.844948526819316,0.0,0.0,0.0,0.0,-0.01587749024911044
1695706679.6696165,map,10.84773952201994,0.0,0.0,0.0,0.0,-0.01587891477349193
1695706679.6892624,map,10.847866631316212,0.0,0.0,0.0,0.0,-0.015292211323517664
1695706679.7095532,map,10.85132834389221,0.0,0.0,0.0,0.0,-0.012931484940190648
1695706679.729651,map,10.853258191339306,0.0,0.0,0.0,0.0,-0.012930231716472772
1695706679.749275,map,10.854262775373474,0.0,0.0,0.0,0.0,-0.017089608277415243
1695706679.7692664,map,10.854939872479928,0.0,0.0,0.0,0.0,-0.017093990013380744
1695706679.7896132,map,10.86205742940427,0.0,0.0,0.0,0.0,-0.014204831429723145
1695706679.80979,map,10.870748719084103,0.0,0.0,0.0,0.0,-0.013942575236313025
1695706679.8295693,map,10.873352103008536,0.0,0.0,0.0,0.0,-0.01394243676947905
1695706679.8492167,map,10.876293559538562,0.0,0.0,0.0,0.0,-0.016615081056012535
1695706679.8696096,map,10.87815039172657,0.0,0.0,0.0,0.0,-0.01661649955024488
1695706679.8893044,map,10.876398855466634,0.0,0.0,0.0,0.0,-0.014727697801272291
1695706679.9093423,map,10.875218241306303,0.0,0.0,0.0,0.0,-0.014725696302729142
1695706679.9298174,map,10.87527266876018,0.0,0.0,0.0,0.0,-0.016060801762471395
1695706679.9502199,map,10.881181569142566,0.0,0.0,0.0,0.0,-0.015467644529843309
1695706679.9692633,map,10.884886659856592,0.0,0.0,0.0,0.0,-0.015467329097159633
1695706679.9892094,map,10.886519623140847,0.0,0.0,0.0,0.0,-0.01163310556102706
1695706680.0098476,map,10.889741091617909,0.0,0.0,0.0,0.0,-0.01480669504956892
1695706680.0295162,map,10.891164142775514,0.0,0.0,0.0,0.0,-0.014808380166160342
1695706680.049004,map,10.890832144368181,0.0,0.0,0.0,0.0,-0.01345232236369987
1695706680.0696218,map,10.89143436601038,0.0,0.0,0.0,0.0,-0.013451601668383892
1695706680.0900104,map,10.891090863878304,0.0,0.0,0.0,0.0,-0.013059235860531447
1695706680.1092978,map,10.890815544145536,0.0,0.0,0.0,0.0,-0.013058820226466495
1695706680.1293347,map,10.89224814900008,0.0,0.0,0.0,0.0,-0.01452625208099912
1695706680.149883,map,10.89315410156851,0.0,0.0,0.0,0.0,-0.01452703082511486
1695706680.1698241,map,10.898012347989058,0.0,0.0,0.0,0.0,-0.010158489184952331
1695706680.1900086,map,10.900266580131287,0.0,0.0,0.0,0.0,-0.01292961586621354
1695706680.2097158,map,10.899921855599976,0.0,0.0,0.0,0.0,-0.012931088129064378
1695706680.2295089,map,10.902515547924953,0.0,0.0,0.0,0.0,-0.012046302564300582
1695706680.250707,map,10.906201260621483,0.0,0.0,0.0,0.0,-0.01224818283596806
1695706680.269367,map,10.907762843069687,0.0,0.0,0.0,0.0,-0.012248292575338247
1695706680.2892087,map,10.907550498076205,0.0,0.0,0.0,0.0,-0.012248292575338247
1695706680.3095756,map,10.90901866995901,0.0,0.0,0.0,0.0,-0.011563889335418546
1695706680.330055,map,10.915693887886434,0.0,0.0,0.0,0.0,-0.009574994086891216
1695706680.3492897,map,10.919421165816303,0.0,0.0,0.0,0.0,-0.009573938329146691
1695706680.3692555,map,10.92195964858597,0.0,0.0,0.0,0.0,-0.008913990993313942
1695706680.3894672,map,10.923667607654448,0.0,0.0,0.0,0.0,-0.008913290641352134
1695706680.4095886,map,10.923834610315051,0.0,0.0,0.0,0.0,-0.011135744434039427
1695706680.4299066,map,10.92891911990046,0.0,0.0,0.0,0.0,-0.010271630705625458
1695706680.44942,map,10.932629757718116,0.0,0.0,0.0,0.0,-0.010271171475365725
1695706680.4696631,map,10.933131606209768,0.0,0.0,0.0,0.0,-0.010271171475365725
1695706680.489311,map,10.936457269487038,0.0,0.0,0.0,0.0,-0.012973014057504211
1695706680.509833,map,10.940284610737185,0.0,0.0,0.0,0.0,-0.012312458482402882
1695706680.5294228,map,10.941541242553498,0.0,0.0,0.0,0.0,-0.012312107106829834
1695706680.5496075,map,10.943556117315927,0.0,0.0,0.0,0.0,-0.011470863486632723
1695706680.5692406,map,10.94492319130018,0.0,0.0,0.0,0.0,-0.011469971091226045
1695706680.5893905,map,10.95121526824464,0.0,0.0,0.0,0.0,-0.008239455086418046
1695706680.6095133,map,10.955284432010375,0.0,0.0,0.0,0.0,-0.008237739951802572
1695706680.6297932,map,10.95567989562325,0.0,0.0,0.0,0.0,-0.010720163497539995
1695706680.6500502,map,10.964003415969877,0.0,0.0,0.0,0.0,-0.0124858339090536
1695706680.669554,map,10.969431615511876,0.0,0.0,0.0,0.0,-0.012487703786862705
1695706680.689437,map,10.970984854503998,0.0,0.0,0.0,0.0,-0.00889865373695017
1695706680.7097135,map,10.971981030287628,0.0,0.0,0.0,0.0,-0.008896748187816992
1695706680.7292907,map,10.975418672200377,0.0,0.0,0.0,0.0,-0.009491463042186581
1695706680.7500348,map,10.979032325605228,0.0,0.0,0.0,0.0,-0.0036144227105554877
1695706680.7696095,map,10.980020305733527,0.0,0.0,0.0,0.0,-0.003611300038691533
1695706680.7896285,map,10.981322699528716,0.0,0.0,0.0,0.0,-0.005960383248605882
1695706680.8096614,map,10.982227182819255,0.0,0.0,0.0,0.0,-0.005962875259753789
1695706680.8292675,map,10.991158260237528,0.0,0.0,0.0,0.0,-0.008809714857181194
1695706680.8495977,map,10.9962644416882,0.0,0.0,0.0,0.0,-0.008811223755261144
1695706680.869331,map,10.997124964874576,0.0,0.0,0.0,0.0,-0.006276218251308655
1695706680.88962,map,11.004204296154677,0.0,0.0,0.0,0.0,-0.006547087224312773
1695706680.909308,map,11.008039262655004,0.0,0.0,0.0,0.0,-0.00654723176080869
1695706680.929286,map,11.008042914489934,0.0,0.0,0.0,0.0,-0.006863491622261804
1695706680.9492934,map,11.00882908411431,0.0,0.0,0.0,0.0,-0.006863826691577826
1695706680.9696095,map,11.008308410305112,0.0,0.0,0.0,0.0,-0.007234227216238282
1695706680.9895864,map,11.015556681517248,0.0,0.0,0.0,0.0,-0.00986207952594885
1695706681.0092833,map,11.020586128574987,0.0,0.0,0.0,0.0,-0.009863474504254344
1695706681.0292344,map,11.020766773658512,0.0,0.0,0.0,0.0,-0.009863474504254344
1695706681.0493915,map,11.022242515976734,0.0,0.0,0.0,0.0,-0.006531098618982186
1695706681.0697093,map,11.02313862390629,0.0,0.0,0.0,0.0,-0.008417444407379198
1695706681.0893312,map,11.023388497665517,0.0,0.0,0.0,0.0,-0.008418445723608142
1695706681.10923,map,11.021692984083824,0.0,0.0,0.0,0.0,-0.007814331130660743
1695706681.1300194,map,11.016039133374528,0.0,0.0,0.0,0.0,-0.006989898108145189
1695706681.1497667,map,11.013132358837375,0.0,0.0,0.0,0.0,-0.0069894602816575205
1695706681.1693676,map,11.018021309713218,0.0,0.0,0.0,0.0,-0.008823579440616038
1695706681.1896508,map,11.021400209818822,0.0,0.0,0.0,0.0,-0.008825525087594396
1695706681.2093673,map,11.019798333333663,0.0,0.0,0.0,0.0,-0.004466772004014406
1695706681.2292154,map,11.01877896429869,0.0,0.0,0.0,0.0,-0.004464461948435769
1695706681.2497303,map,11.020023973484319,0.0,0.0,0.0,0.0,-0.004566810862218603
1695706681.2693348,map,11.020946015360154,0.0,0.0,0.0,0.0,-0.004566865285799311
1695706681.2893038,map,11.010455891359905,0.0,0.0,0.0,0.0,-0.005858493281756085
1695706681.3098955,map,11.00538480863703,0.0,0.0,0.0,0.0,-0.006554692655257871
1695706681.329548,map,11.006374561087398,0.0,0.0,0.0,0.0,-0.006555062334163654
1695706681.3494353,map,11.00521596420443,0.0,0.0,0.0,0.0,-0.004828407788038969
1695706681.369656,map,11.002020328164818,0.0,0.0,0.0,0.0,-0.004663108670853585
1695706681.3894863,map,11.000691141795711,0.0,0.0,0.0,0.0,-0.004663021855522762
1695706681.409046,map,11.000882775446307,0.0,0.0,0.0,0.0,-0.004663021855522762
1695706681.4292514,map,11.005123587402647,0.0,0.0,0.0,0.0,0.00013112627394243348
1695706681.4496493,map,11.005370097631369,0.0,0.0,0.0,0.0,-0.005989823977991912
1695706681.4694514,map,11.004259133889285,0.0,0.0,0.0,0.0,-0.00599308160477121
1695706681.4893403,map,11.000270236964033,0.0,0.0,0.0,0.0,-0.0046870396104156
1695706681.5093756,map,10.997693672199851,0.0,0.0,0.0,0.0,-0.004686346343934231
1695706681.5295165,map,11.007602399774095,0.0,0.0,0.0,0.0,-0.009623741361318355
1695706681.5494602,map,11.013994666186676,0.0,0.0,0.0,0.0,-0.009628958016167628
1695706681.5695043,map,11.01370353218534,0.0,0.0,0.0,0.0,-0.0012148055355334034
1695706681.5893054,map,11.01353122027836,0.0,0.0,0.0,0.0,-0.0012103331545630874
1695706681.6092608,map,11.005058832190505,0.0,0.0,0.0,0.0,-0.005974417719372891
1695706681.630087,map,11.003581652036097,0.0,0.0,0.0,0.0,-0.008754930821399755
1695706681.6492512,map,11.00712684681384,0.0,0.0,0.0,0.0,-0.008756405073562595
1695706681.6698315,map,11.01194851594951,0.0,0.0,0.0,0.0,-0.00633897109121624
1695706681.6893938,map,11.015148137898287,0.0,0.0,0.0,0.0,-0.006336411414174858
1695706681.7097735,map,11.01367149649267,0.0,0.0,0.0,0.0,-0.006569918953959987
1695706681.729301,map,11.012754211142498,0.0,0.0,0.0,0.0,-0.00657000181730442
1695706681.7495012,map,11.011851040205045,0.0,0.0,0.0,0.0,-0.006431581596145136
1695706681.769873,map,11.011242858943389,0.0,0.0,0.0,0.0,-0.006431508294050807
1695706681.7893732,map,11.013374518991155,0.0,0.0,0.0,0.0,-0.005488253204778362
1695706681.80943,map,11.014774760298163,0.0,0.0,0.0,0.0,-0.005487261398942801
1695706681.8296127,map,11.01273043434413,0.0,0.0,0.0,0.0,-0.007104090521496673
1695706681.8495204,map,11.011112490774087,0.0,0.0,0.0,0.0,-0.008828927176934237
1695706681.8696637,map,11.011058740571224,0.0,0.0,0.0,0.0,-0.008829842794653634
1695706681.889728,map,11.015066016898597,0.0,0.0,0.0,0.0,-0.00519749312994948
1695706681.909776,map,11.017275010200315,0.0,0.0,0.0,0.0,-0.005193658905483343
1695706681.9293647,map,11.01518460892025,0.0,0.0,0.0,0.0,-0.006229146608934954
1695706681.9501505,map,11.016587667825895,0.0,0.0,0.0,0.0,-0.005652684121687128
1695706681.9699614,map,11.018298684695296,0.0,0.0,0.0,0.0,-0.005652376149523663
1695706681.9897914,map,11.017097576067833,0.0,0.0,0.0,0.0,-0.010668314543290161
1695706682.009345,map,11.01632593363514,0.0,0.0,0.0,0.0,-0.010670972040472486
1695706682.0295794,map,11.020474917915093,0.0,0.0,0.0,0.0,-0.009254887897454944
1695706682.0495625,map,11.027728971259284,0.0,0.0,0.0,0.0,-0.006448114581407907
1695706682.069345,map,11.030598918834539,0.0,0.0,0.0,0.0,-0.006446620743818431
1695706682.089314,map,11.028682368216776,0.0,0.0,0.0,0.0,-0.006163287193688075
1695706682.1092618,map,11.027435764602245,0.0,0.0,0.0,0.0,-0.006163137000503269
1695706682.1293263,map,11.025957114370035,0.0,0.0,0.0,0.0,-0.007317187131456111
1695706682.1493108,map,11.0248653436041,0.0,0.0,0.0,0.0,-0.007318412139065457
1695706682.1693156,map,11.02122351368342,0.0,0.0,0.0,0.0,-0.005477398702369388
1695706682.1896725,map,11.020172951155727,0.0,0.0,0.0,0.0,-0.007493531655797641
1695706682.2092414,map,11.021043415247597,0.0,0.0,0.0,0.0,-0.007494601771838992
1695706682.239726,map,11.022384660082267,0.0,0.0,0.0,0.0,-0.0044164293416448595
1695706682.2494802,map,11.025316303737311,0.0,0.0,0.0,0.0,-0.0044131520755792105
1695706682.2692683,map,11.023671093226799,0.0,0.0,0.0,0.0,-0.005135363950637531
1695706682.2900286,map,11.020618547734799,0.0,0.0,0.0,0.0,-0.005730452984059138
1695706682.3096771,map,11.019433711442803,0.0,0.0,0.0,0.0,-0.005730768369672257
1695706682.3292544,map,11.016410577152167,0.0,0.0,0.0,0.0,-0.005744505263921525
1695706682.349235,map,11.014480921144482,0.0,0.0,0.0,0.0,-0.005744512561967578
1695706682.369581,map,11.015567762779959,0.0,0.0,0.0,0.0,-0.005264683382690573
1695706682.3895655,map,11.016300735380172,0.0,0.0,0.0,0.0,-0.005264174658017687
1695706682.4095252,map,11.015420880830296,0.0,0.0,0.0,0.0,-0.005389236153294504
1695706682.4297547,map,11.013551180628127,0.0,0.0,0.0,0.0,-0.005802929452326615
1695706682.4496427,map,11.012268421466768,0.0,0.0,0.0,0.0,-0.005803149022521563
1695706682.4693956,map,11.007075581252797,0.0,0.0,0.0,0.0,-0.004383419340015596
1695706682.4903865,map,11.003583724852202,0.0,0.0,0.0,0.0,-0.004381919617035272
1695706682.5096626,map,11.001642211276897,0.0,0.0,0.0,0.0,-0.004956014936429547
1695706682.529761,map,10.99971831530016,0.0,0.0,0.0,0.0,-0.004956316358260263
1695706682.549484,map,10.999515730692668,0.0,0.0,0.0,0.0,-0.002998248344673262
1695706682.570095,map,11.000832416440458,0.0,0.0,0.0,0.0,-0.005272756102646771
1695706682.5893734,map,11.001991449226923,0.0,0.0,0.0,0.0,-0.005273965605860514
1695706682.609324,map,10.9946962639863,0.0,0.0,0.0,0.0,-0.0045160322379009235
1695706682.629433,map,10.989758734679336,0.0,0.0,0.0,0.0,-0.004515228693970807
1695706682.6495235,map,10.989758734679336,0.0,0.0,0.0,0.0,-0.004515228693970807
1695706682.669449,map,10.992371308218685,0.0,0.0,0.0,0.0,-0.00454326590696538
1695706682.6900167,map,10.990674319447733,0.0,0.0,0.0,0.0,-0.0049241454850485755
1695706682.7095206,map,10.989162490534826,0.0,0.0,0.0,0.0,-0.004924356635256835
1695706682.7296028,map,10.99083672580288,0.0,0.0,0.0,0.0,-0.009028781468023913
1695706682.7500618,map,10.992196812943975,0.0,0.0,0.0,0.0,-0.009033129049163376
1695706682.7696078,map,10.991574710091227,0.0,0.0,0.0,0.0,-0.006875943408040722
1695706682.7897654,map,10.988832503652056,0.0,0.0,0.0,0.0,-0.004159163162147945
1695706682.8095884,map,10.987421698065441,0.0,0.0,0.0,0.0,-0.004157722444306971
1695706682.8296273,map,10.988306597250016,0.0,0.0,0.0,0.0,-0.004640400798358942
1695706682.8496277,map,10.988617801919773,0.0,0.0,0.0,0.0,-0.00464091225358561
1695706682.869652,map,10.985412171847582,0.0,0.0,0.0,0.0,-0.00414684680346803
1695706682.889378,map,10.983350926716636,0.0,0.0,0.0,0.0,-0.004146584956887698
1695706682.909047,map,10.98322971708258,0.0,0.0,0.0,0.0,-0.004146584956887698
1695706682.9293807,map,10.989333809437815,0.0,0.0,0.0,0.0,-0.00200490307946045
1695706682.9494388,map,10.99185364887571,0.0,0.0,0.0,0.0,-0.002004143626179019
1695706682.9693093,map,10.989144691112584,0.0,0.0,0.0,0.0,-0.006248317984119386
1695706682.9895895,map,10.992183870619348,0.0,0.0,0.0,0.0,-0.003965773124517215
1695706683.0094407,map,10.994733329884514,0.0,0.0,0.0,0.0,-0.003964559134938098
1695706683.0295208,map,10.993897617307793,0.0,0.0,0.0,0.0,-0.004252367464154808
1695706683.0498796,map,10.986095572073209,0.0,0.0,0.0,0.0,-0.008054165828966594
1695706683.0692565,map,10.981288162987465,0.0,0.0,0.0,0.0,-0.008056181196774806
1695706683.0891793,map,10.981329020839699,0.0,0.0,0.0,0.0,-0.008056181196774806
1695706683.1091979,map,10.993503904173009,0.0,0.0,0.0,0.0,-0.004270380436644664
1695706683.1298273,map,10.998315888571204,0.0,0.0,0.0,0.0,-0.005384718591386277
1695706683.1493118,map,10.997215085851577,0.0,0.0,0.0,0.0,-0.005385311366672345
1695706683.1693037,map,10.996396490014266,0.0,0.0,0.0,0.0,-0.0047344284831466275
1695706683.1894152,map,10.995858158096366,0.0,0.0,0.0,0.0,-0.004733739684167545
1695706683.2099516,map,10.99182823993455,0.0,0.0,0.0,0.0,-0.0061026250055588056
1695706683.2325342,map,10.992617184876561,0.0,0.0,0.0,0.0,-0.006727852322810559
1695706683.2491019,map,10.995682121443203,0.0,0.0,0.0,0.0,-0.006728514166064564
1695706683.2691207,map,10.996179895693816,0.0,0.0,0.0,0.0,-0.006728514166064564
1695706683.2904484,map,10.996977531959645,0.0,0.0,0.0,0.0,-0.005614484530115341
1695706683.310476,map,11.00090984222156,0.0,0.0,0.0,0.0,-0.00488993993637405
1695706683.3293533,map,11.003199817065973,0.0,0.0,0.0,0.0,-0.0048895561078700096
1695706683.3506467,map,11.000355585983083,0.0,0.0,0.0,0.0,-0.0059637360802416856
1695706683.3698995,map,10.989787420998866,0.0,0.0,0.0,0.0,-0.006116729444740074
1695706683.3893933,map,10.984382161025014,0.0,0.0,0.0,0.0,-0.006116810088029083
1695706683.4094508,map,10.989128579305127,0.0,0.0,0.0,0.0,-0.009129882032080858
1695706683.429196,map,10.99235894177742,0.0,0.0,0.0,0.0,-0.00913307342183658
1695706683.449275,map,10.994144045028431,0.0,0.0,0.0,0.0,-0.0044487985901396935
1695706683.4692783,map,10.995251827442043,0.0,0.0,0.0,0.0,-0.004447139220358331
1695706683.49041,map,10.997511326881144,0.0,0.0,0.0,0.0,-0.001904869615083871
1695706683.509514,map,10.999025669129525,0.0,0.0,0.0,0.0,-0.0019021771881544693
1695706683.5293202,map,10.993558556028255,0.0,0.0,0.0,0.0,-0.004982127575948496
1695706683.5495303,map,10.989485456605658,0.0,0.0,0.0,0.0,-0.0059406072767602645
1695706683.5693069,map,10.989041450084502,0.0,0.0,0.0,0.0,-0.005941115402318122
1695706683.589565,map,10.990387641472774,0.0,0.0,0.0,0.0,-0.002684909307791164
1695706683.6099794,map,10.990711994125485,0.0,0.0,0.0,0.0,0.0011710575404988138
1695706683.6292684,map,10.99044127343779,0.0,0.0,0.0,0.0,0.0011731031083299201
1695706683.6490252,map,10.990887969431395,0.0,0.0,0.0,0.0,0.0011731031083299201
1695706683.6693172,map,10.991749116537747,0.0,0.0,0.0,0.0,0.0011510143271986192
1695706683.689572,map,10.983597964582932,0.0,0.0,0.0,0.0,-0.0003362002140156154
1695706683.7094462,map,10.978269945459063,0.0,0.0,0.0,0.0,-0.00033698889357796036
1695706683.7296357,map,10.98539598909241,0.0,0.0,0.0,0.0,-0.002926674586749453
1695706683.749307,map,10.989958760821105,0.0,0.0,0.0,0.0,-0.002928049488372545
1695706683.7692993,map,10.983095401920139,0.0,0.0,0.0,0.0,0.0017000362535302188
1695706683.789937,map,10.983680826570646,0.0,0.0,0.0,0.0,0.0005574733862314094
1695706683.8094332,map,10.987110022916928,0.0,0.0,0.0,0.0,0.0005568629006402323
1695706683.829244,map,10.987161222593542,0.0,0.0,0.0,0.0,0.0005568629006402323
1695706683.8495662,map,10.983749719751446,0.0,0.0,0.0,0.0,0.0029286893933540134
1695706683.870052,map,10.979214098459293,0.0,0.0,0.0,0.0,-0.0003035825407954455
1695706683.8892865,map,10.97811510946813,0.0,0.0,0.0,0.0,-0.0003053037932950425
1695706683.9095554,map,10.979197629289976,0.0,0.0,0.0,0.0,-0.00027985157771391736
1695706683.9296117,map,10.981106326876336,0.0,0.0,0.0,0.0,0.002443536052888913
1695706683.9494162,map,10.981228337923813,0.0,0.0,0.0,0.0,0.0024449810153951554
1695706683.9696643,map,10.982141216864065,0.0,0.0,0.0,0.0,0.002145836343835883
1695706683.9900064,map,10.982799050646937,0.0,0.0,0.0,0.0,0.0021455195121106944
1695706684.0092244,map,10.978576330036754,0.0,0.0,0.0,0.0,0.0027368435100615213
1695706684.029344,map,10.976033726966017,0.0,0.0,0.0,0.0,0.002737053104428816
1695706684.0491936,map,10.981921630679357,0.0,0.0,0.0,0.0,0.002434164039166034
1695706684.069333,map,10.985795145315471,0.0,0.0,0.0,0.0,0.0024338433881224307
1695706684.0892756,map,10.982570781558502,0.0,0.0,0.0,0.0,-0.0022663832911506473
1695706684.1095476,map,10.981252571167317,0.0,0.0,0.0,0.0,0.002324129271133036
1695706684.129241,map,10.981858247191926,0.0,0.0,0.0,0.0,0.0023265672753180634
1695706684.1492605,map,10.982873294554944,0.0,0.0,0.0,0.0,0.0006814358989569796
1695706684.1696315,map,10.984944234329385,0.0,0.0,0.0,0.0,0.0006654829946295335
1695706684.189317,map,10.986149863030766,0.0,0.0,0.0,0.0,0.0006654754517075393
1695706684.2092078,map,10.986407077983731,0.0,0.0,0.0,0.0,0.0006654754517075393
1695706684.2292683,map,10.987435688007496,0.0,0.0,0.0,0.0,-0.0016610654689910046
1695706684.24953,map,10.980184415118712,0.0,0.0,0.0,0.0,-0.0033743478458229687
1695706684.2694657,map,10.97533116985461,0.0,0.0,0.0,0.0,-0.003375256458820886
1695706684.2892344,map,10.980113031371744,0.0,0.0,0.0,0.0,0.0005517411751499819
1695706684.3094752,map,10.983357452773674,0.0,0.0,0.0,0.0,0.0005559106205894501
1695706684.3295114,map,10.98267273503251,0.0,0.0,0.0,0.0,0.0011075493090211708
1695706684.349497,map,10.98514520771146,0.0,0.0,0.0,0.0,0.0009497436261666559
1695706684.369048,map,10.986927934843855,0.0,0.0,0.0,0.0,0.0009496598335208319
1695706684.3890615,map,10.98666588680763,0.0,0.0,0.0,0.0,0.0009496598335208319
1695706684.409353,map,10.98585467814869,0.0,0.0,0.0,0.0,0.0012323196199843709
1695706684.429938,map,10.983230794583456,0.0,0.0,0.0,0.0,-0.0006391780439968691
1695706684.4494236,map,10.98181652397684,0.0,0.0,0.0,0.0,-0.0006401715863874482
1695706684.4695606,map,10.983691589056829,0.0,0.0,0.0,0.0,-0.0004752037047224641
1695706684.4911838,map,10.98686139221731,0.0,0.0,0.0,0.0,4.060314562734759e-06
1695706684.509613,map,10.98805510670934,0.0,0.0,0.0,0.0,4.313578125990565e-06
1695706684.5292304,map,10.994115758970056,0.0,0.0,0.0,0.0,0.005972281370813578
1695706684.5493224,map,10.998251818710553,0.0,0.0,0.0,0.0,0.005978669204165184
1695706684.5695853,map,10.994287808075882,0.0,0.0,0.0,0.0,0.00025721516577043024
1695706684.5892296,map,10.991820957011791,0.0,0.0,0.0,0.0,0.0002551887359213984
1695706684.6092868,map,10.988693174714165,0.0,0.0,0.0,0.0,-0.0001695229338711799
1695706684.6297324,map,10.986472062254581,0.0,0.0,0.0,0.0,-0.00016997208665842873
1695706684.6496596,map,10.988022531634,0.0,0.0,0.0,0.0,-0.0006716408910972664
1695706684.66967,map,10.991297905728066,0.0,0.0,0.0,0.0,0.00194962543255865
1695706684.6894639,map,10.992773960368453,0.0,0.0,0.0,0.0,0.001951016422350853
1695706684.7095492,map,10.993146772356976,0.0,0.0,0.0,0.0,0.001983546238105991
1695706684.7295535,map,10.988358853350368,0.0,0.0,0.0,0.0,0.0038974517439692513
1695706684.7493026,map,10.985563994043792,0.0,0.0,0.0,0.0,0.0038984679086365727
1695706684.7690535,map,10.986006608855037,0.0,0.0,0.0,0.0,0.0038984679086365727
1695706684.7893364,map,10.979188393685273,0.0,0.0,0.0,0.0,-0.0017870767150360589
1695706684.809337,map,10.976002330248095,0.0,0.0,0.0,0.0,-0.001790094851965388
1695706684.829697,map,10.981578025253242,0.0,0.0,0.0,0.0,0.0005956070776209665
1695706684.849242,map,10.984657165906633,0.0,0.0,0.0,0.0,0.0005964517839405748
1695706684.8693814,map,10.986437344815691,0.0,0.0,0.0,0.0,0.001908129639231909
1695706684.8901522,map,10.98650572143498,0.0,0.0,0.0,0.0,0.0008373673886375914
1695706684.909239,map,10.985665410264833,0.0,0.0,0.0,0.0,0.0008367978926506647
1695706684.9294415,map,10.989066723135146,0.0,0.0,0.0,0.0,0.0013565126298332294
1695706684.9493222,map,10.991537567024313,0.0,0.0,0.0,0.0,0.0013567882790870374
1695706684.9693964,map,10.993279424267953,0.0,0.0,0.0,0.0,0.0008858844086992456
1695706684.9892802,map,10.99444541117771,0.0,0.0,0.0,0.0,0.0008853848561814279
1695706685.009487,map,10.991282960507737,0.0,0.0,0.0,0.0,0.0016211655217220886
1695706685.029967,map,10.990144942478096,0.0,0.0,0.0,0.0,0.00242236033795068
1695706685.0492356,map,10.990810794853283,0.0,0.0,0.0,0.0,0.002422785369723498
1695706685.0692496,map,10.987164641599337,0.0,0.0,0.0,0.0,-0.00019094270925664424
1695706685.089472,map,10.984863457512171,0.0,0.0,0.0,0.0,-0.0001923305330095723
1695706685.1095576,map,10.982578437290083,0.0,0.0,0.0,0.0,0.0015919010996401943
1695706685.1299987,map,10.988060223626364,0.0,0.0,0.0,0.0,0.002471742887703516
1695706685.1494856,map,10.992124997387311,0.0,0.0,0.0,0.0,0.0024722088945117334
1695706685.1693022,map,10.988897468177816,0.0,0.0,0.0,0.0,0.0010536684974525176
1695706685.1892455,map,10.986872377316729,0.0,0.0,0.0,0.0,0.001052914801791352
1695706685.209396,map,10.990947377765268,0.0,0.0,0.0,0.0,-0.0012064264860466405
1695706685.2299907,map,10.996468190830866,0.0,0.0,0.0,0.0,0.0019562669535692356
1695706685.249333,map,10.998212320748635,0.0,0.0,0.0,0.0,0.001957948167406509
1695706685.2693582,map,10.991762340024218,0.0,0.0,0.0,0.0,0.00014271955304758963
1695706685.2898843,map,10.987651523110653,0.0,0.0,0.0,0.0,0.0001417588600297382
1695706685.3092747,map,10.993715520596163,0.0,0.0,0.0,0.0,-0.0004989841351330261
1695706685.329235,map,10.998199670229416,0.0,0.0,0.0,0.0,-0.0004996664337491484
1695706685.3492186,map,10.999864414734613,0.0,0.0,0.0,0.0,-0.0003978153061051633
1695706685.3700826,map,10.999573532526545,0.0,0.0,0.0,0.0,-0.0016027027043148477
1695706685.3892686,map,10.998876341380619,0.0,0.0,0.0,0.0,-0.001603341193461315
1695706685.4092512,map,10.99762356691983,0.0,0.0,0.0,0.0,0.001103572581868263
1695706685.4290123,map,10.996677428303036,0.0,0.0,0.0,0.0,0.00110644257286541
1695706685.4495287,map,10.994175603968964,0.0,0.0,0.0,0.0,0.00022908727394168433
1695706685.4695256,map,10.992588189485149,0.0,0.0,0.0,0.0,0.0002286214896557525
1695706685.4894192,map,10.994974074603483,0.0,0.0,0.0,0.0,-5.199475876742181e-05
1695706685.5098562,map,10.996504211375866,0.0,0.0,0.0,0.0,-5.214347275778107e-05
1695706685.528979,map,10.996341368319507,0.0,0.0,0.0,0.0,-5.214347275778107e-05
1695706685.549219,map,10.995181325416654,0.0,0.0,0.0,0.0,0.0002660788648308789
1695706685.569566,map,10.992748257033057,0.0,0.0,0.0,0.0,0.0017648117289880102
1695706685.589273,map,10.99132341220688,0.0,0.0,0.0,0.0,0.0017656075595916644
1695706685.609328,map,10.98960699062544,0.0,0.0,0.0,0.0,0.0019732591330348503
1695706685.6297085,map,10.989369178184914,0.0,0.0,0.0,0.0,0.001973478704031331
1695706685.6493042,map,10.991888092380501,0.0,0.0,0.0,0.0,0.001245494628578145
1695706685.6693146,map,10.993463682796579,0.0,0.0,0.0,0.0,0.0012451077623560724
1695706685.68926,map,10.995184891798582,0.0,0.0,0.0,0.0,4.817672037394521e-05
1695706685.7098293,map,10.996252966726349,0.0,0.0,0.0,0.0,4.754232801096789e-05
1695706685.7286096,map,10.996252966726349,0.0,0.0,0.0,0.0,4.754232801096789e-05
